Retailer,Retailer ID,Date,Month,Region,State,Beverage Brand,Price per Unit,Units Sold,Total Revenue
Rewe,1197831,2022-01-02,January,South,Saxony-Anhalt,Gerolsteiner,0.28,4750,1330.0000000000002
Lidl,1197831,2022-01-02,January,South,Schleswig-Holstein,Bionade,0.32,4750,1520.0
Edeka,1197831,2022-01-02,January,South,Bavaria,Vita Cola,0.37,3250,1202.5
Kaufland,1197831,2022-01-02,January,South,Hesse,Bionade,0.32,4750,1520.0
Kaufland,1197831,2022-02-01,February,South,Brandenburg,Fritz-Kola,0.23,6250,1437.5
Rewe,1197831,2022-02-01,February,South,Schleswig-Holstein,Gerolsteiner,0.32,6000,1920.0
Netto,1197831,2022-02-01,February,South,Hesse,Bionade,0.32,4250,1360.0
Metro,1197831,2022-02-01,February,South,Berlin,Club-Mate,0.32,3750,1200.0
Penny,1197831,2022-02-01,February,South,North Rhine-Westphalia,Vita Cola,0.37,2500,925.0
Aldi,1197831,2022-02-01,February,South,Hesse,Mezzo Mix,0.32,4500,1440.0
Penny,1197831,2022-03-03,March,South,Baden-Württemberg,Gerolsteiner,0.28,6250,1750.0000000000002
Kaufland,1197831,2022-03-03,March,South,Berlin,Club-Mate,0.37,6250,2312.5
Kaufland,1197831,2022-03-03,March,South,Schleswig-Holstein,Gerolsteiner,0.28,4500,1260.0000000000002
Lidl,1197831,2022-03-03,March,South,Mecklenburg-Vorpommern,Vita Cola,0.32,3500,1120.0
Netto,1197831,2022-03-03,March,South,Hesse,Gerolsteiner,0.37,2500,925.0
Aldi,1197831,2022-03-03,March,South,Saxony,Bionade,0.32,4000,1280.0
Netto,1197831,2022-04-02,April,South,Bavaria,Club-Mate,0.18,6500,1170.0
Netto,1197831,2022-04-02,April,South,Hesse,Vita Cola,0.18,6500,1170.0
Aldi,1197831,2022-04-02,April,South,Bavaria,Mezzo Mix,0.14,4750,665.0000000000001
Rewe,1197831,2022-04-02,April,South,Mecklenburg-Vorpommern,Gerolsteiner,0.18,3750,675.0
Lidl,1197831,2022-04-02,April,South,Thuringia,Fritz-Kola,0.23,2750,632.5
Kaufland,1197831,2022-04-02,April,South,Thuringia,Fritz-Kola,0.18,5500,990.0
Kaufland,1197831,2022-05-02,May,South,Mecklenburg-Vorpommern,Club-Mate,0.09,7000,630.0
Edeka,1197831,2022-05-02,May,South,Hamburg,Bionade,0.18,7250,1305.0
Netto,1197831,2022-05-02,May,South,Saxony-Anhalt,Bionade,0.14,5750,805.0000000000001
Edeka,1197831,2022-05-02,May,South,Schleswig-Holstein,Club-Mate,0.32,5000,1600.0
Lidl,1197831,2022-05-02,May,South,Schleswig-Holstein,Bionade,0.46,4000,1840.0
Kaufland,1197831,2022-05-02,May,South,Saxony-Anhalt,Mezzo Mix,0.41,7500,3075.0
Lidl,1197831,2022-06-01,June,South,North Rhine-Westphalia,Gerolsteiner,0.41,7500,3075.0
Aldi,1197831,2022-06-01,June,South,North Rhine-Westphalia,Bionade,0.46,7500,3450.0
Penny,1197831,2022-06-01,June,South,Bavaria,Gerolsteiner,0.41,6500,2665.0
Metro,1197831,2022-06-01,June,South,North Rhine-Westphalia,Mezzo Mix,0.41,6000,2460.0
Edeka,1197831,2022-06-01,June,South,Bavaria,Club-Mate,0.46,5000,2300.0
Penny,1197831,2022-06-01,June,South,Berlin,Mezzo Mix,0.51,8750,4462.5
Aldi,1197831,2022-07-03,July,South,Thuringia,Mezzo Mix,0.41,8250,3382.5
Metro,1197831,2022-07-03,July,South,Baden-Württemberg,Bionade,0.46,8250,3795.0
Aldi,1197831,2022-07-03,July,South,Bavaria,Club-Mate,0.41,9750,3997.4999999999995
Lidl,1197831,2022-07-03,July,South,Schleswig-Holstein,Vita Cola,0.41,5750,2357.5
Netto,1197831,2022-07-03,July,South,North Rhine-Westphalia,Club-Mate,0.46,5250,2415.0
Aldi,1197831,2022-07-03,July,South,Baden-Württemberg,Club-Mate,0.55,8000,4400.0
Penny,1197831,2022-08-05,August,South,Hesse,Gerolsteiner,0.37,7500,2775.0
Rewe,1197831,2022-08-05,August,South,Mecklenburg-Vorpommern,Fritz-Kola,0.51,7500,3825.0
Aldi,1197831,2022-08-05,August,South,North Rhine-Westphalia,Vita Cola,0.51,9250,4717.5
Aldi,1197831,2022-08-05,August,South,Berlin,Vita Cola,0.46,4250,1955.0
Penny,1197831,2022-08-05,August,South,Brandenburg,Mezzo Mix,0.51,4250,2167.5
Metro,1197831,2022-08-05,August,South,North Rhine-Westphalia,Vita Cola,0.55,6750,3712.5000000000005
Lidl,1197831,2022-09-02,September,South,Hesse,Gerolsteiner,0.51,6250,3187.5
Penny,1197831,2022-09-02,September,South,Thuringia,Club-Mate,0.51,5750,2932.5
Lidl,1197831,2022-09-02,September,South,Baden-Württemberg,Fritz-Kola,0.55,6250,3437.5000000000005
Rewe,1197831,2022-09-02,September,South,Mecklenburg-Vorpommern,Fritz-Kola,0.55,3500,1925.0000000000002
Kaufland,1197831,2022-09-02,September,South,Baden-Württemberg,Gerolsteiner,0.41,3500,1435.0
Netto,1197831,2022-09-02,September,South,Bavaria,Gerolsteiner,0.37,5750,2127.5
Lidl,1197831,2022-10-01,October,South,Thuringia,Fritz-Kola,0.28,5250,1470.0000000000002
Netto,1197831,2022-10-01,October,South,Schleswig-Holstein,Vita Cola,0.28,5250,1470.0000000000002
Kaufland,1197831,2022-10-01,October,South,Mecklenburg-Vorpommern,Gerolsteiner,0.32,4750,1520.0
Aldi,1197831,2022-10-01,October,South,Saxony-Anhalt,Bionade,0.32,3250,1040.0
Metro,1197831,2022-10-01,October,South,Hesse,Fritz-Kola,0.28,3000,840.0000000000001
Netto,1197831,2022-10-01,October,South,Berlin,Club-Mate,0.37,4750,1757.5
Rewe,1197831,2022-11-02,November,South,Mecklenburg-Vorpommern,Fritz-Kola,0.18,6250,1125.0
Rewe,1197831,2022-11-02,November,South,Hamburg,Gerolsteiner,0.18,6250,1125.0
Edeka,1197831,2022-11-02,November,South,Thuringia,Mezzo Mix,0.41,5750,2357.5
Metro,1197831,2022-11-02,November,South,Hesse,Gerolsteiner,0.41,4500,1845.0
Penny,1197831,2022-11-02,November,South,Hamburg,Club-Mate,0.46,4250,1955.0
Penny,1197831,2022-11-02,November,South,Baden-Württemberg,Gerolsteiner,0.55,6250,3437.5000000000005
Rewe,1197831,2022-12-01,December,South,Saxony-Anhalt,Vita Cola,0.55,7750,4262.5
Lidl,1197831,2022-12-01,December,South,Hamburg,Mezzo Mix,0.55,7750,4262.5
Penny,1197831,2022-12-01,December,South,Mecklenburg-Vorpommern,Fritz-Kola,0.6,7000,4200.0
Rewe,1197831,2022-12-01,December,South,Brandenburg,Mezzo Mix,0.6,5500,3300.0
Rewe,1197831,2022-12-01,December,South,North Rhine-Westphalia,Bionade,0.55,5000,2750.0
Lidl,1197831,2022-12-01,December,South,Thuringia,Mezzo Mix,0.64,7500,4800.0
Aldi,1185732,2022-01-21,January,Northeast,Bavaria,Club-Mate,0.37,4500,1665.0
Lidl,1185732,2022-01-21,January,Northeast,Saxony-Anhalt,Vita Cola,0.37,2500,925.0
Penny,1185732,2022-01-21,January,Northeast,Hamburg,Fritz-Kola,0.28,2500,700.0000000000001
Edeka,1185732,2022-01-21,January,Northeast,Schleswig-Holstein,Club-Mate,0.32,1000,320.0
Edeka,1185732,2022-01-21,January,Northeast,Mecklenburg-Vorpommern,Mezzo Mix,0.46,1500,690.0
Netto,1185732,2022-01-21,January,Northeast,Brandenburg,Club-Mate,0.37,2500,925.0
Kaufland,1185732,2022-02-19,February,Northeast,Hesse,Bionade,0.37,5000,1850.0
Metro,1185732,2022-02-19,February,Northeast,Mecklenburg-Vorpommern,Gerolsteiner,0.37,1500,555.0
Aldi,1185732,2022-02-19,February,Northeast,Saxony,Fritz-Kola,0.28,2000,560.0
Kaufland,1185732,2022-02-19,February,Northeast,North Rhine-Westphalia,Fritz-Kola,0.32,750,240.0
Metro,1185732,2022-02-19,February,Northeast,Saxony,Club-Mate,0.46,1500,690.0
Aldi,1185732,2022-02-19,February,Northeast,Baden-Württemberg,Vita Cola,0.37,2500,925.0
Kaufland,1185732,2022-03-17,March,Northeast,Brandenburg,Vita Cola,0.37,4700,1739.0
Netto,1185732,2022-03-17,March,Northeast,Saxony,Gerolsteiner,0.37,1750,647.5
Penny,1185732,2022-03-17,March,Northeast,Thuringia,Vita Cola,0.28,2000,560.0
Penny,1185732,2022-03-17,March,Northeast,Saxony,Club-Mate,0.32,500,160.0
Penny,1185732,2022-03-17,March,Northeast,Baden-Württemberg,Vita Cola,0.46,1000,460.0
Aldi,1185732,2022-03-17,March,Northeast,Baden-Württemberg,Gerolsteiner,0.37,2000,740.0
Kaufland,1185732,2022-04-18,April,Northeast,Saxony,Mezzo Mix,0.37,4500,1665.0
Netto,1185732,2022-04-18,April,Northeast,North Rhine-Westphalia,Fritz-Kola,0.37,1500,555.0
Netto,1185732,2022-04-18,April,Northeast,Mecklenburg-Vorpommern,Gerolsteiner,0.28,1500,420.00000000000006
Aldi,1185732,2022-04-18,April,Northeast,Bavaria,Club-Mate,0.32,750,240.0
Kaufland,1185732,2022-04-18,April,Northeast,Saxony,Bionade,0.46,750,345.0
Netto,1185732,2022-04-18,April,Northeast,Hamburg,Club-Mate,0.37,2250,832.5
Penny,1185732,2022-05-17,May,Northeast,Hesse,Vita Cola,0.51,4950,2524.5
Netto,1185732,2022-05-17,May,Northeast,Baden-Württemberg,Vita Cola,0.46,2000,920.0
Rewe,1185732,2022-05-17,May,Northeast,Saxony,Gerolsteiner,0.41,1750,717.5
Penny,1185732,2022-05-17,May,Northeast,Schleswig-Holstein,Mezzo Mix,0.41,1250,512.5
Aldi,1185732,2022-05-17,May,Northeast,Hesse,Bionade,0.51,1500,765.0
Edeka,1185732,2022-05-17,May,Northeast,Thuringia,Club-Mate,0.55,2750,1512.5000000000002
Kaufland,1185732,2022-06-19,June,Northeast,Brandenburg,Mezzo Mix,0.51,5250,2677.5
Penny,1185732,2022-06-19,June,Northeast,Schleswig-Holstein,Mezzo Mix,0.46,2750,1265.0
Lidl,1185732,2022-06-19,June,Northeast,Hesse,Fritz-Kola,0.41,2000,820.0
Netto,1185732,2022-06-19,June,Northeast,Hesse,Fritz-Kola,0.41,1750,717.5
Metro,1185732,2022-06-19,June,Northeast,Brandenburg,Gerolsteiner,0.51,1750,892.5
Edeka,1185732,2022-06-19,June,Northeast,Hesse,Vita Cola,0.55,3250,1787.5000000000002
Rewe,1185732,2022-07-17,July,Northeast,Hesse,Mezzo Mix,0.51,5500,2805.0
Netto,1185732,2022-07-17,July,Northeast,Hamburg,Vita Cola,0.46,3000,1380.0
Edeka,1185732,2022-07-17,July,Northeast,Schleswig-Holstein,Mezzo Mix,0.41,2250,922.5
Kaufland,1185732,2022-07-17,July,Northeast,Saxony,Mezzo Mix,0.41,1750,717.5
Penny,1185732,2022-07-17,July,Northeast,Schleswig-Holstein,Club-Mate,0.51,2000,1020.0
Metro,1185732,2022-07-17,July,Northeast,Saxony-Anhalt,Fritz-Kola,0.55,3750,2062.5
Rewe,1185732,2022-08-18,August,Northeast,Saxony,Fritz-Kola,0.51,5250,2677.5
Rewe,1185732,2022-08-18,August,Northeast,Saxony,Mezzo Mix,0.46,3000,1380.0
Netto,1185732,2022-08-18,August,Northeast,Schleswig-Holstein,Gerolsteiner,0.41,2250,922.5
Penny,1185732,2022-08-18,August,Northeast,Hesse,Mezzo Mix,0.41,1750,717.5
Rewe,1185732,2022-08-18,August,Northeast,Saxony,Vita Cola,0.51,1500,765.0
Metro,1185732,2022-08-18,August,Northeast,Berlin,Mezzo Mix,0.55,3250,1787.5000000000002
Edeka,1185732,2022-09-17,September,Northeast,Mecklenburg-Vorpommern,Vita Cola,0.51,4500,2295.0
Rewe,1185732,2022-09-17,September,Northeast,Berlin,Fritz-Kola,0.46,2500,1150.0
Lidl,1185732,2022-09-17,September,Northeast,Schleswig-Holstein,Fritz-Kola,0.41,1500,615.0
Kaufland,1185732,2022-09-17,September,Northeast,Baden-Württemberg,Club-Mate,0.41,1250,512.5
Aldi,1185732,2022-09-17,September,Northeast,Mecklenburg-Vorpommern,Club-Mate,0.51,1250,637.5
Lidl,1185732,2022-09-17,September,Northeast,Saxony,Gerolsteiner,0.55,2250,1237.5
Rewe,1185732,2022-10-19,October,Northeast,Baden-Württemberg,Mezzo Mix,0.55,4000,2200.0
Edeka,1185732,2022-10-19,October,Northeast,Hamburg,Gerolsteiner,0.51,2250,1147.5
Rewe,1185732,2022-10-19,October,Northeast,Saxony,Fritz-Kola,0.51,1250,637.5
Edeka,1185732,2022-10-19,October,Northeast,Saxony-Anhalt,Club-Mate,0.51,1000,510.0
Lidl,1185732,2022-10-19,October,Northeast,Bavaria,Vita Cola,0.6,1000,600.0
Edeka,1185732,2022-10-19,October,Northeast,Saxony,Fritz-Kola,0.64,2250,1440.0
Netto,1185732,2022-11-18,November,Northeast,Berlin,Fritz-Kola,0.6,3750,2250.0
Lidl,1185732,2022-11-18,November,Northeast,Hesse,Mezzo Mix,0.51,2000,1020.0
Rewe,1185732,2022-11-18,November,Northeast,Saxony-Anhalt,Bionade,0.51,1950,994.5
Lidl,1185732,2022-11-18,November,Northeast,Mecklenburg-Vorpommern,Club-Mate,0.51,1750,892.5
Kaufland,1185732,2022-11-18,November,Northeast,Brandenburg,Bionade,0.6,1500,900.0
Kaufland,1185732,2022-11-18,November,Northeast,Brandenburg,Fritz-Kola,0.64,2500,1600.0
Metro,1185732,2022-12-17,December,Northeast,North Rhine-Westphalia,Fritz-Kola,0.6,4750,2850.0
Aldi,1185732,2022-12-17,December,Northeast,Baden-Württemberg,Club-Mate,0.51,2750,1402.5
Metro,1185732,2022-12-17,December,Northeast,Schleswig-Holstein,Gerolsteiner,0.51,2500,1275.0
Rewe,1185732,2022-12-17,December,Northeast,Saxony,Vita Cola,0.51,2000,1020.0
Netto,1185732,2022-12-17,December,Northeast,Schleswig-Holstein,Gerolsteiner,0.6,2000,1200.0
Penny,1185732,2022-12-17,December,Northeast,North Rhine-Westphalia,Bionade,0.64,3000,1920.0
Netto,1185732,2022-01-12,January,Southeast,Saxony-Anhalt,Bionade,0.41,6500,2665.0
Lidl,1185732,2022-02-10,February,Southeast,Thuringia,Gerolsteiner,0.41,9000,3690.0
Rewe,1185732,2022-02-10,February,Southeast,Hamburg,Gerolsteiner,0.41,5500,2255.0
Netto,1185732,2022-02-10,February,Southeast,Schleswig-Holstein,Mezzo Mix,0.32,6000,1920.0
Lidl,1185732,2022-02-10,February,Southeast,Hamburg,Fritz-Kola,0.37,4750,1757.5
Edeka,1185732,2022-02-10,February,Southeast,Baden-Württemberg,Bionade,0.51,5500,2805.0
Edeka,1185732,2022-02-10,February,Southeast,Mecklenburg-Vorpommern,Gerolsteiner,0.41,6500,2665.0
Penny,1185732,2022-03-08,March,Southeast,Baden-Württemberg,Vita Cola,0.41,8700,3567.0
Edeka,1185732,2022-03-08,March,Southeast,Berlin,Gerolsteiner,0.41,5500,2255.0
Kaufland,1185732,2022-03-08,March,Southeast,Saxony-Anhalt,Club-Mate,0.32,5750,1840.0
Aldi,1185732,2022-03-08,March,Southeast,Hesse,Mezzo Mix,0.37,4250,1572.5
Lidl,1185732,2022-03-08,March,Southeast,Schleswig-Holstein,Fritz-Kola,0.51,4750,2422.5
Netto,1185732,2022-03-08,March,Southeast,Hesse,Vita Cola,0.41,5750,2357.5
Edeka,1185732,2022-04-09,April,Southeast,Brandenburg,Fritz-Kola,0.41,8250,3382.5
Kaufland,1185732,2022-04-09,April,Southeast,North Rhine-Westphalia,Bionade,0.41,5250,2152.5
Kaufland,1185732,2022-04-09,April,Southeast,Baden-Württemberg,Bionade,0.32,5250,1680.0
Netto,1185732,2022-04-09,April,Southeast,Saxony,Fritz-Kola,0.37,4500,1665.0
Metro,1185732,2022-04-09,April,Southeast,Saxony,Vita Cola,0.51,4750,2422.5
Edeka,1185732,2022-04-09,April,Southeast,Mecklenburg-Vorpommern,Vita Cola,0.41,6000,2460.0
Metro,1185732,2022-05-08,May,Southeast,Berlin,Club-Mate,0.51,8700,4437.0
Edeka,1185732,2022-05-08,May,Southeast,Berlin,Vita Cola,0.51,5750,2932.5
Netto,1185732,2022-05-08,May,Southeast,Baden-Württemberg,Club-Mate,0.46,5500,2530.0
Metro,1185732,2022-05-08,May,Southeast,Saxony,Club-Mate,0.46,5000,2300.0
Aldi,1185732,2022-05-08,May,Southeast,Saxony-Anhalt,Club-Mate,0.55,5250,2887.5000000000005
Kaufland,1185732,2022-05-08,May,Southeast,Hesse,Vita Cola,0.6,6250,3750.0
Edeka,1185732,2022-06-10,June,Southeast,Saxony-Anhalt,Vita Cola,0.55,8750,4812.5
Rewe,1185732,2022-06-10,June,Southeast,North Rhine-Westphalia,Fritz-Kola,0.51,6250,3187.5
Penny,1185732,2022-06-10,June,Southeast,Baden-Württemberg,Vita Cola,0.46,6000,2760.0
Lidl,1185732,2022-06-10,June,Southeast,Hamburg,Fritz-Kola,0.46,5750,2645.0
Metro,1185732,2022-06-10,June,Southeast,Thuringia,Gerolsteiner,0.6,5750,3450.0
Lidl,1185732,2022-06-10,June,Southeast,Berlin,Bionade,0.64,7250,4640.0
Edeka,1185732,2022-07-08,July,Southeast,Thuringia,Club-Mate,0.6,9500,5700.0
Lidl,1185732,2022-07-08,July,Southeast,North Rhine-Westphalia,Gerolsteiner,0.55,7000,3850.0000000000005
Penny,1185732,2022-07-08,July,Southeast,Mecklenburg-Vorpommern,Bionade,0.51,6250,3187.5
Kaufland,1185732,2022-07-08,July,Southeast,Schleswig-Holstein,Vita Cola,0.51,5750,2932.5
Aldi,1185732,2022-07-08,July,Southeast,Berlin,Vita Cola,0.6,6000,3600.0
Kaufland,1185732,2022-07-08,July,Southeast,Mecklenburg-Vorpommern,Bionade,0.64,7750,4960.0
Lidl,1185732,2022-08-09,August,Southeast,Saxony-Anhalt,Vita Cola,0.6,9250,5550.0
Aldi,1185732,2022-08-09,August,Southeast,Saxony,Club-Mate,0.55,7000,3850.0000000000005
Edeka,1185732,2022-08-09,August,Southeast,Brandenburg,Fritz-Kola,0.51,6250,3187.5
Metro,1185732,2022-08-09,August,Southeast,Saxony,Club-Mate,0.41,5750,2357.5
Metro,1185732,2022-08-09,August,Southeast,Schleswig-Holstein,Gerolsteiner,0.51,5500,2805.0
Aldi,1185732,2022-08-09,August,Southeast,Thuringia,Fritz-Kola,0.55,7250,3987.5000000000005
Rewe,1185732,2022-09-08,September,Southeast,Brandenburg,Gerolsteiner,0.51,8500,4335.0
Edeka,1185732,2022-09-08,September,Southeast,Hamburg,Fritz-Kola,0.46,6500,2990.0
Aldi,1185732,2022-09-08,September,Southeast,Schleswig-Holstein,Mezzo Mix,0.41,5500,2255.0
Aldi,1185732,2022-09-08,September,Southeast,Hamburg,Mezzo Mix,0.41,5250,2152.5
Edeka,1185732,2022-09-08,September,Southeast,Baden-Württemberg,Vita Cola,0.51,5250,2677.5
Rewe,1185732,2022-09-08,September,Southeast,Hamburg,Club-Mate,0.55,6250,3437.5000000000005
Aldi,1185732,2022-10-10,October,Southeast,Hesse,Club-Mate,0.55,8000,4400.0
Metro,1185732,2022-10-10,October,Southeast,Saxony-Anhalt,Mezzo Mix,0.46,6250,2875.0
Lidl,1185732,2022-10-10,October,Southeast,Brandenburg,Gerolsteiner,0.46,5250,2415.0
Netto,1185732,2022-10-10,October,Southeast,Berlin,Vita Cola,0.46,5000,2300.0
Aldi,1185732,2022-10-10,October,Southeast,Hesse,Fritz-Kola,0.55,5000,2750.0
Lidl,1185732,2022-10-10,October,Southeast,Baden-Württemberg,Vita Cola,0.6,6250,3750.0
Lidl,1185732,2022-11-09,November,Southeast,North Rhine-Westphalia,Club-Mate,0.55,7750,4262.5
Kaufland,1185732,2022-11-09,November,Southeast,Hesse,Fritz-Kola,0.46,6000,2760.0
Rewe,1185732,2022-11-09,November,Southeast,Hesse,Club-Mate,0.46,5450,2507.0
Netto,1185732,2022-11-09,November,Southeast,Bavaria,Gerolsteiner,0.46,5750,2645.0
Edeka,1185732,2022-11-09,November,Southeast,Baden-Württemberg,Fritz-Kola,0.6,5500,3300.0
Penny,1185732,2022-11-09,November,Southeast,Mecklenburg-Vorpommern,Mezzo Mix,0.64,6500,4160.0
Aldi,1185732,2022-12-08,December,Southeast,Mecklenburg-Vorpommern,Mezzo Mix,0.6,8750,5250.0
Aldi,1185732,2022-12-08,December,Southeast,Bavaria,Gerolsteiner,0.51,6750,3442.5
Netto,1185732,2022-12-08,December,Southeast,Hamburg,Vita Cola,0.51,6250,3187.5
Rewe,1185732,2022-12-08,December,Southeast,Berlin,Vita Cola,0.51,5750,2932.5
Netto,1185732,2022-12-08,December,Southeast,Saxony-Anhalt,Mezzo Mix,0.6,5750,3450.0
Penny,1185732,2022-12-08,December,Southeast,Saxony-Anhalt,Gerolsteiner,0.64,6750,4320.0
Edeka,1185732,2022-01-14,January,Northeast,Hamburg,Gerolsteiner,0.37,8000,2960.0
Kaufland,1185732,2022-01-14,January,Northeast,Brandenburg,Mezzo Mix,0.37,6000,2220.0
Kaufland,1185732,2022-01-14,January,Northeast,Bavaria,Mezzo Mix,0.28,6000,1680.0000000000002
Penny,1185732,2022-01-14,January,Northeast,Hamburg,Fritz-Kola,0.32,4500,1440.0
Penny,1185732,2022-01-14,January,Northeast,Saxony,Gerolsteiner,0.46,5000,2300.0
Aldi,1185732,2022-01-14,January,Northeast,Bavaria,Bionade,0.37,6000,2220.0
Lidl,1185732,2022-02-12,February,Northeast,Saxony,Gerolsteiner,0.37,8500,3145.0
Kaufland,1185732,2022-02-12,February,Northeast,Bavaria,Vita Cola,0.37,5000,1850.0
Penny,1185732,2022-02-12,February,Northeast,Mecklenburg-Vorpommern,Vita Cola,0.28,5500,1540.0000000000002
Metro,1185732,2022-02-12,February,Northeast,Thuringia,Vita Cola,0.32,4250,1360.0
Netto,1185732,2022-02-12,February,Northeast,North Rhine-Westphalia,Fritz-Kola,0.46,5000,2300.0
Netto,1185732,2022-02-12,February,Northeast,Mecklenburg-Vorpommern,Vita Cola,0.37,6000,2220.0
Aldi,1185732,2022-03-10,March,Northeast,North Rhine-Westphalia,Gerolsteiner,0.37,8200,3034.0
Metro,1185732,2022-03-10,March,Northeast,Saxony,Fritz-Kola,0.37,5250,1942.5
Kaufland,1185732,2022-03-10,March,Northeast,Hamburg,Club-Mate,0.28,5500,1540.0000000000002
Rewe,1185732,2022-03-10,March,Northeast,Hamburg,Mezzo Mix,0.32,4000,1280.0
Rewe,1185732,2022-03-10,March,Northeast,Baden-Württemberg,Bionade,0.46,4500,2070.0
Aldi,1185732,2022-03-10,March,Northeast,Hamburg,Mezzo Mix,0.37,5500,2035.0
Kaufland,1185732,2022-04-11,April,Northeast,Baden-Württemberg,Fritz-Kola,0.37,8000,2960.0
Metro,1185732,2022-04-11,April,Northeast,Saxony-Anhalt,Mezzo Mix,0.37,5000,1850.0
Rewe,1185732,2022-04-11,April,Northeast,Mecklenburg-Vorpommern,Vita Cola,0.28,5000,1400.0000000000002
Penny,1185732,2022-04-11,April,Northeast,Thuringia,Gerolsteiner,0.32,4250,1360.0
Kaufland,1185732,2022-04-11,April,Northeast,Schleswig-Holstein,Vita Cola,0.46,4250,1955.0
Kaufland,1185732,2022-04-11,April,Northeast,Mecklenburg-Vorpommern,Gerolsteiner,0.37,5500,2035.0
Edeka,1185732,2022-05-10,May,Northeast,Hesse,Gerolsteiner,0.46,8200,3772.0
Kaufland,1185732,2022-05-10,May,Northeast,Mecklenburg-Vorpommern,Bionade,0.41,5250,2152.5
Kaufland,1185732,2022-05-10,May,Northeast,Brandenburg,Mezzo Mix,0.37,5000,1850.0
Aldi,1185732,2022-05-10,May,Northeast,Saxony-Anhalt,Gerolsteiner,0.37,4500,1665.0
Lidl,1185732,2022-05-10,May,Northeast,Brandenburg,Vita Cola,0.46,4750,2185.0
Aldi,1185732,2022-05-10,May,Northeast,Saxony,Fritz-Kola,0.51,6000,3060.0
Lidl,1185732,2022-06-12,June,Northeast,Baden-Württemberg,Fritz-Kola,0.46,8500,3910.0
Aldi,1185732,2022-06-12,June,Northeast,Brandenburg,Mezzo Mix,0.41,6000,2460.0
Netto,1185732,2022-06-12,June,Northeast,Berlin,Bionade,0.37,5250,1942.5
Lidl,1185732,2022-06-12,June,Northeast,Thuringia,Fritz-Kola,0.37,5000,1850.0
Netto,1185732,2022-06-12,June,Northeast,Thuringia,Bionade,0.46,5000,2300.0
Lidl,1185732,2022-06-12,June,Northeast,Baden-Württemberg,Vita Cola,0.51,6500,3315.0
Metro,1185732,2022-07-10,July,Northeast,Brandenburg,Vita Cola,0.46,8750,4025.0
Aldi,1185732,2022-07-10,July,Northeast,Hesse,Vita Cola,0.41,6250,2562.5
Rewe,1185732,2022-07-10,July,Northeast,Thuringia,Fritz-Kola,0.37,5500,2035.0
Lidl,1185732,2022-07-10,July,Northeast,Thuringia,Vita Cola,0.37,5000,1850.0
Kaufland,1185732,2022-07-10,July,Northeast,Berlin,Mezzo Mix,0.46,5250,2415.0
Rewe,1185732,2022-07-10,July,Northeast,Thuringia,Fritz-Kola,0.51,7000,3570.0
Lidl,1185732,2022-08-11,August,Northeast,Brandenburg,Club-Mate,0.46,8500,3910.0
Metro,1185732,2022-08-11,August,Northeast,Hesse,Fritz-Kola,0.41,6250,2562.5
Penny,1185732,2022-08-11,August,Northeast,Bavaria,Fritz-Kola,0.37,5500,2035.0
Netto,1185732,2022-08-11,August,Northeast,Berlin,Mezzo Mix,0.37,5250,1942.5
Kaufland,1185732,2022-08-11,August,Northeast,Schleswig-Holstein,Gerolsteiner,0.46,5000,2300.0
Metro,1185732,2022-08-11,August,Northeast,Hesse,Club-Mate,0.51,6750,3442.5
Rewe,1185732,2022-09-10,September,Northeast,Bavaria,Mezzo Mix,0.46,8000,3680.0
Kaufland,1185732,2022-09-10,September,Northeast,North Rhine-Westphalia,Gerolsteiner,0.41,6000,2460.0
Rewe,1185732,2022-09-10,September,Northeast,Mecklenburg-Vorpommern,Bionade,0.37,5250,1942.5
Kaufland,1185732,2022-09-10,September,Northeast,Bavaria,Fritz-Kola,0.37,5000,1850.0
Netto,1185732,2022-09-10,September,Northeast,Bavaria,Fritz-Kola,0.46,5000,2300.0
Penny,1185732,2022-09-10,September,Northeast,Brandenburg,Bionade,0.51,6000,3060.0
Lidl,1185732,2022-10-12,October,Northeast,Berlin,Gerolsteiner,0.51,7750,3952.5
Lidl,1185732,2022-10-12,October,Northeast,Thuringia,Mezzo Mix,0.41,6000,2460.0
Kaufland,1185732,2022-10-12,October,Northeast,Saxony,Club-Mate,0.41,5000,2050.0
Aldi,1185732,2022-10-12,October,Northeast,Baden-Württemberg,Bionade,0.41,4750,1947.4999999999998
Netto,1185732,2022-10-12,October,Northeast,Thuringia,Bionade,0.51,4750,2422.5
Edeka,1185732,2022-10-12,October,Northeast,Schleswig-Holstein,Vita Cola,0.55,6000,3300.0000000000005
Metro,1185732,2022-11-11,November,Northeast,Berlin,Mezzo Mix,0.51,7500,3825.0
